age,money,gender,product,salary
59,1188200000,1,10521001000846001;01020400510001,1463000000
40,1680900000,1,10-047-1360-0002;10527001001278000;52;03010,624000000
45,144300000,0,1.03E+12,1184000000
32,1218100000,1,1.02E+12,1370000000
50,786500000,1,10-003-1387-0001,1469000000
58,1894100000,0,01020400490001;10-047-1387-0001;01012000200000000003;10-047-1365-0001,1172000000
38,2102100000,1,1001303001001;01020400380001;10-059-1264-0001,572000000
57,37969100000,1,10140114300011;01012000200000000003;03100,1157000000
31,1055600000,0,10-01-30-031-0037-0000,278000000
69,421200000,1,200000303,743000000
26,1725100000,0,TD11330029000;01211210113,359000000
30,626600000,1,1.01E+18,195000000
49,174200000,0,10-01-20-024-0059-0000;10-01-20-024-0046-0000;21001115;10511008000996000,518000000
36,451100000,1,10-01-20-024-0059-0000;10511008001278000;01030500560002,217000000
37,2371200000,1,1.05E+16,262000000
55,533000000,1,10-01-20-388-0002,1314000000
36,49400000,1,01030500600002;01030500560002;10511008001278000;01211310121,623000000
31,755300000,1,01211310127;05100;1001202000002,387000000
30,4030000000,0,10-047-1360-0002;TD11330029000;21001116;01020400610001,19000000
36,0,0,10511008001278000;01211310121;TD11300031000,938000000
50,1479400000,0,03010;1001303001005;10521001001177000;01020400530001,73000000
53,0,0,10511008000996000;00320342;21001203,774000000
39,395200000,1,10511008000996000;10511008001166004;200000303,1385000000
31,406900000,1,200000301,1331000000
49,2467400000,1,21001236;1001303001004,1112000000
35,184600000,1,TD11300027000;TD11300031000;TD11300036000;21001115,813000000
45,6104800000,1,1001303001004;10-047-1360-0002;03010;52,184000000
30,175500000,1,21001203;10511008000996000;10511008001278000;10511008001004000,944000000
47,746200000,0,10120110400011;10-003-1381-0001;10-003-1225-0001;10120116100011,49000000
37,1718600000,0,1.02E+12,236000000
35,913900000,1,10120110400011;10-003-1381-0001,1066000000
41,0,1,10511008001166004;TD11300036000;10-01-20-024-0059-0000;01030500600002,924000000
35,1300000,1,1.05E+16,1147000000
60,71500000,0,TD11300031000;TD11300027000,1291000000
58,1021800000,0,1001303001003;220002101,1157000000
28,28600000,1,10511008000996000;TD11300036000,753000000
57,1157000000,0,10140114700031;03202,452000000
35,586300000,0,200-0135-12;10120114700011;06492;10-01-20-388-0002,335000000
54,76700000,1,10-01-20-024-0046-0000,1119000000
31,19500000,0,10-01-20-024-0059-0000,1014000000
32,19943300000,0,01020400380001;10527001001272000,161000000
56,354900000,0,10511008001166004;TD11300036000;10511008001278000,292000000
35,36400000,1,10511008001004000;21001203;WR0001B,929000000
33,75400000,1,10511008001004000;200000303,617000000
50,133900000,0,TD11300031000;21001115;10-01-20-024-0059-0000,1173000000
46,317200000,1,10-01-20-024-0046-0000;WR0001B;200000301,351000000
35,0,0,10511008001166004;10511008000996000;TD11300031000;10-01-20-024-0059-0000,57000000
49,1144000000,0,1.01E+13,327000000
56,183300000,0,01030500510002;200000301,886000000
33,581100000,1,10120114300011;4;10-003-1387-0001;010300100335,30000000
37,80600000,0,10511008001278000;10511008000996000;10-01-20-024-0059-0000,954000000
30,192400000,0,01030500560002;10-01-20-024-0059-0000,1381000000
34,102700000,1,TD11300035000;TD11300027000;10-01-20-024-0046-0000,197000000
29,11700000,0,01211310121;01030500560002,461000000
32,751400000,1,06492;10-003-1384-0001;10120114700011,83000000
29,496600000,1,1.05E+16,864000000
50,1154400000,1,1211210121,1143000000
58,496600000,0,200000303;10-01-20-024-0046-0000,1014000000
30,1807000000,1,10527001001272000;10-01-30-031-0037-0000;10521001001177000,799000000
52,135200000,0,10511008000996000;21001203;10-01-20-024-0046-0000;10511008001278000,1249000000
39,28600000,1,TD11300031000;10-01-20-024-0059-0000;10511008001166004;10511008001004000,961000000
43,46800000,0,10511008000996000;TD11300035000;21001115,704000000
51,169000000,0,TD11300035000;10511008001166004,1471000000
38,100100000,0,WR0001B;200000301;200000303,1173000000
30,1340300000,0,10140110400011;10141114700031;10521001001177000,841000000
52,119600000,0,01030500510002;21001203,216000000
40,1381900000,0,01020400380001;01020400610001;01020400490002,1255000000
37,0,0,10-01-20-024-0046-0000;TD11300027000;TD11300031000;10511008000996000,715000000
30,366600000,1,21001115,293000000
51,1812200000,1,21001259;010200100104;10-047-1381-0001,791000000
27,20800000,1,TD11300035000,1477000000
35,1267500000,1,10-059-1264-0001;03010;52,1313000000
47,15958800000,1,10527001001278000;01211210113,34000000
29,406900000,0,WR0001B;10511008001278000;21001115;01030500600002,1361000000
52,2142400000,0,TD11330032000;10141114300011;01012000200000000003;TD11330028000,369000000
43,7800000,0,10-01-20-024-0046-0000;01030500510002;TD11300031000;21001203,892000000
31,1465100000,0,10-047-1360-0002;10-059-1264-0001;10140110400011;21000111,922000000
54,1391000000,1,010200100104;220002701,404000000
59,1352000000,0,10-047-1381-0001;10-047-1365-0001;21001199,1128000000
51,65000000,0,10511008000996000;21001203;TD11300036000;01211310121,183000000
32,80600000,1,10-01-20-024-0059-0000;10511008001278000;10511008001004000,204000000
42,981500000,0,TD11300036000;200000301,422000000
46,6119100000,0,10-01-30-355-0005;10141114700031;01211210121;1001303001004,281000000
30,1202500000,1,01020400490002;10-047-1360-0002;TD11330029000,1191000000
42,0,0,TD11300031000;WR0001B;10511008001004000;21001203,925000000
39,1127100000,0,1.02E+12,962000000
31,261300000,0,01030500510002;TD11300035000,1251000000
35,156000000,0,10511008001166004;10511008001278000,227000000
34,79300000,0,10-01-20-024-0059-0000;TD11300036000,421000000
42,0,1,1.03E+12,1185000000
57,893100000,1,10-01-20-388-0002,504000000
38,49400000,1,01030500560002;10511008000996000;00320342;21001203,842000000
29,3647800000,1,03010;10-047-1360-0002,871000000
46,35100000,0,WR0001B;TD11300036000;TD11300031000;01030500600002,324000000
48,3247400000,0,01020400380001;10-01-30-031-0037-0000;01020400610001,1149000000
33,507000000,1,10-003-1381-0001;4,238000000
59,549900000,0,10511008001004000;10-01-20-024-0046-0000;01030500560002;21001115,895000000
23,2063100000,1,1.02E+12,57000000
37,374400000,0,01030500600002;21001203,667000000
40,1068600000,1,00266451;10-01-30-355-0005;01020400610001;10-01-30-031-0037-0000,375000000
44,288600000,1,10511008001166004;01030500560002;21001203;TD11300031000,94000000
37,256100000,0,TD11300035000,1497000000
28,206700000,0,1.05E+16,1177000000
39,885300000,1,10-003-1384-0001;WR0001F,1274000000
57,0,1,200000301;TD11300035000,823000000
38,643500000,1,10-003-1381-0001,1427000000
60,538200000,1,WR0001L;01211310130;10120114700011;WR0001F,1381000000
38,196300000,1,01030500560002;TD11300036000;10511008001166004,1261000000
26,3343600000,0,10-01-30-355-0005;01211210113;01020400530001;10521001001177000,876000000
32,416000000,0,10-01-20-024-0046-0000;WR0001B;00320342;TD11300036000,542000000
35,395200000,1,1.05E+16,624000000
30,1688700000,1,01211210122;01211210121;10-047-1360-0002,434000000
37,962000000,0,1.00E+12,236000000
36,698100000,0,01013000110000000001;10-003-1381-0001;10120116100011;4,232000000
34,2055300000,1,220002301;10527001000925000;01020400380001,498000000
28,920400000,1,10120116100011;01211310130;200-0135-12,1318000000
37,231400000,1,200000301;01211310121,836000000
31,872300000,1,1211310127,1379000000
34,3900000,0,01030500600002;200000301,81000000
28,1275300000,0,10-047-1360-0002;10141114700031;10527001000925000,583000000
38,1354600000,1,52;220002301;01020400610001,643000000
80,1327300000,1,1.02E+12,444000000
59,1345500000,0,01012000210000000000;10-01-30-031-0018-0000;10141109800021,0
54,1448200000,1,10141116600001;01020400620001;01012000210000000000;10-047-1387-0001,14000000
29,127400000,0,320342,264000000
39,31200000,1,TD11300035000;10511008001004000;21001203;10-01-20-024-0046-0000,1293000000
30,631800000,0,01013000110000000001;10-003-1225-0001,760000000
41,945100000,1,WR0001F;05100;01211310127;10120116100011,779000000
48,266500000,0,200000303;10511008001166004;21001115;10-01-20-024-0046-0000,870000000
26,1163500000,1,1.05E+16,812000000
55,414700000,0,10511008001004000;200000303;TD11300031000,208000000
36,267800000,1,10511008000996000;TD11300027000,717000000
31,538200000,1,00320342;TD11300035000;TD11300031000;10511008001278000,114000000
35,1935700000,1,21001203;WR0001B;TD11300036000,1193000000
30,0,1,200000303;10-01-20-024-0059-0000;21001115,1115000000
26,323700000,1,10511008001278000;01030500560002;10511008001166004;21001115,1054000000
32,1205100000,0,01211210113;21001116,689000000
43,669500000,1,10-003-1384-0001;200-0135-12;10120110400011;01211310130,842000000
48,1378000000,0,01211210113;10-059-1264-0001,173000000
49,400400000,0,01030500560002;200000303;TD11300035000,7000000
34,1050400000,1,1.01E+13,52000000
27,560300000,0,10120114700011;10-01-20-388-0002;10-003-1381-0001;01013000110000000001,392000000
31,514800000,1,1001202000002;05100;01211310130,193000000
35,115700000,1,10-01-20-024-0046-0000;01030500600002;10-01-20-024-0059-0000;01030500560002,964000000
40,328900000,1,01030500600002;10511008001004000;01211310121;TD11300035000,459000000
39,0,1,10511008001166004;TD11300036000;TD11300027000;TD11300031000,62000000
19,78000000,0,10511008000996000;200000303;00320342;01030500600002,1424000000
40,903500000,0,WR0001L;1001202000002,750000000
25,1483300000,1,21001116;10527001000925000;21001236;01211210122,1168000000
38,1028300000,1,010200100092;21001236;TD11330029000;1001303001005,399000000
62,1795300000,0,220002101;53;10140114700031,816000000
27,0,0,200000301;TD11300027000,637000000
40,36400000,0,10-01-20-024-0046-0000;21001115,175000000
56,535600000,0,10120110400011;10-003-1381-0001;010300100335;10120116100011,779000000
33,403000000,1,10-01-20-024-0059-0000;21001115,295000000
52,1714700000,1,10140114700031;10141116600001,455000000
33,0,0,TD11300036000;00320342,282000000
38,408200000,0,10-01-20-024-0046-0000;01030500510002;01211310121;21001203,652000000
27,664300000,0,10120110400011;WR0001F;05100,1234000000
54,197600000,1,1.03E+12,1399000000
35,1179100000,0,010200100092;1001303001004;01020400530001;230-0119-85,100000000
41,28600000,0,200000303;TD11300035000;TD11300036000,1119000000
28,0,0,1211310121,823000000
55,10457200000,0,21001259,980000000
56,2410200000,0,10-047-1381-0001;01020400620001,25000000
33,2332200000,0,1001303001001;10-01-30-031-0037-0000;10527001001278000;TD11330029000,1123000000
42,2600000,0,01030500560002;21001115,395000000
34,3017300000,1,220002301;01020400380001,578000000
35,187200000,0,TD11300035000;01030500510002;01211310121,747000000
46,1300000,0,200000303,153000000
31,990600000,0,10-003-1384-0001;10-003-1387-0001;01211310127;10-003-1225-0001,1222000000
48,20800000,0,TD11300036000;TD11300031000;10511008001166004;200000301,615000000
38,26000000,1,TD11300035000;01030500600002,186000000
47,2691000000,0,1001303001001;10140110400011,23000000
48,400400000,1,10-01-20-024-0046-0000,782000000
57,2102100000,1,10140114700031;220002701;220002101;10-01-30-031-0018-0000,3000000
30,50700000,1,TD11300031000;10511008001166004;01211310121;21001203,1060000000
39,431600000,1,01030500510002;10-01-20-024-0059-0000;21001115,280000000
31,926900000,1,10-003-1225-0001;01013000110000000001,566000000
44,3750500000,1,01020400530001;220002301;10-059-1264-0001,617000000
38,1258400000,1,10-01-30-355-0005;21000111;01211210122;10140110400011,305000000
58,5395000000,1,10-047-1381-0001;10-047-1365-0001,611000000
42,893100000,0,WR0001F,813000000
33,432900000,0,01030500510002;01030500600002;10-01-20-024-0046-0000,1002000000
55,2367300000,1,01020400490001;01012000200000000003;10-047-1387-0001,1254000000
34,566800000,1,200000303;21001203;01030500560002;10511008001166004,444000000
30,9007700000,0,21001236;01020400380001;01211210121,1473000000
35,163800000,1,TD11300036000;10511008001278000;00320342;TD11300035000,922000000
35,2624700000,1,10-01-30-031-0037-0000;230-0119-85;21001236,481000000
56,1141400000,0,01020400490001;10-047-1387-0001;10-047-1365-0001,220000000
27,8828300000,1,220002301;01020400380001;230-0119-85,632000000
39,0,1,01030500560002;01030500510002,279000000
36,143000000,0,1.05E+16,569000000
35,36400000,0,1211310121,62000000
34,575900000,1,10120114300011;1001202000002;010300100335,1342000000
28,306800000,1,10511008000996000;10-01-20-024-0046-0000;WR0001B;21001115,986000000
37,3519100000,1,01020400490002;230-0119-85,1150000000
57,2278900000,0,010200100104;03202,1294000000
34,1536600000,0,1211210113,365000000
38,555100000,0,10-003-1381-0001;10120116100011;06492,1319000000
48,1024400000,1,1.01E+13,74000000
35,0,0,200000301,61000000
40,661700000,1,00320342;TD11300031000,940000000
48,143000000,0,10-01-20-024-0046-0000;01030500560002;10-01-20-024-0059-0000;10511008000996000,827000000
54,317200000,0,320342,1408000000
49,1212900000,1,01020400490002;1001303001001,43000000
38,1222000000,1,1.05E+16,339000000
44,2120300000,1,266451,563000000
44,656500000,0,1.05E+16,1409000000
60,9536800000,0,21001259;010200100051;21001199;10140114300011,518000000
55,52000000,0,200000303;21001203;TD11300036000,1455000000
27,32500000,0,1.05E+16,1310000000
33,0,1,200000303,800000000
32,6500000,0,1.05E+16,678000000
51,119600000,0,01030500560002;WR0001B,547000000
44,646100000,0,10-003-1384-0001;10-01-20-388-0002;010300100335,106000000
49,3062800000,1,10141114700031;10-01-30-355-0005;01211210113;TD11330029000,472000000
42,3900000,1,01030500600002;21001203;200000303;01030500560002,388000000
35,166400000,0,01030500560002;01211310121;TD11300036000,1383000000
32,507000000,1,01013000110000000001;10-003-1387-0001;010300100335,46000000
39,390000000,1,TD11300036000,1408000000
54,1075100000,0,10-01-30-355-0002;10141109800021;010200100051;21001259,460000000
35,32500000,0,21001115;TD11300027000;01030500510002,963000000
41,442000000,0,1211310121,1115000000
35,1127100000,0,03010;01020400490002;TD11330031000,4000000
41,182000000,1,TD11300035000;200000301;10511008001166004,737000000
36,3900000,1,TD11300035000;10-01-20-024-0059-0000;WR0001B,104000000
51,6396000000,1,21001259;01020400510001;10141116600001;10141109800021,401000000
59,4208100000,1,TD11330030000;220002701,1280000000
44,0,0,00320342;21001115,884000000
49,1424800000,1,21001116,170000000
37,1129700000,1,01020400610001;03010,461000000
60,2470000000,0,10-047-1365-0001;010200100051,932000000
40,536900000,0,01013000110000000001;10120114700011;01211310127,642000000
27,764400000,1,00320342;10511008001278000;21001115;10511008000996000,979000000
34,0,0,TD11300036000;200000303;10511008001278000,955000000
41,3237000000,0,00266451;10141114700031,1244000000
39,27206400000,1,01020400530001;TD11330031000,1183000000
34,728000000,1,1.01E+13,313000000
38,0,0,10511008000996000;TD11300031000;10-01-20-024-0059-0000;200000303,125000000
56,1073800000,0,220002701;TD11330028000;10141116600001;10141109800021,518000000
42,149500000,1,10511008001278000;10-01-20-024-0046-0000;00320342;TD11300036000,1048000000
47,139100000,1,WR0001B,943000000
32,416000000,0,TD11300036000;01211310121;TD11300035000;200000303,1366000000
37,518700000,0,1.05E+16,883000000
25,913900000,1,10-003-1384-0001,787000000
29,426400000,0,TD11300027000;10511008001166004;TD11300031000,92000000
48,192400000,0,00320342;21001203,219000000
39,2987400000,0,10527001001272000;220002301;10-059-1264-0001;01020400610001,500000000
31,83200000,0,10511008000996000;21001203;TD11300035000,1416000000
28,5216900000,1,21001116;00266451,1099000000
32,0,0,10-01-20-024-0046-0000;21001115;TD11300027000,51000000
35,822900000,0,06492;10-003-1225-0001,1276000000
51,1478100000,1,10511008001004000;01030500560002,1385000000
32,1172600000,0,1.00E+12,1357000000
30,3705000000,1,1001303001001;10-01-30-355-0005,52000000
54,406900000,0,TD11300035000,741000000
41,1199900000,0,21001236;01211210121;1001303001001;10-047-1360-0002,306000000
35,10400000,0,01030500560002;01211310121,1229000000
44,1228500000,1,10-047-1360-0002;01020400530001,162000000
58,2939300000,0,TD11330032000;10-047-1381-0001;010200100104;220002501,92000000
43,23400000,0,200000301;10511008001278000,500000000
52,7576400000,1,1001303001003;21001199;01211210110,266000000
60,8199100000,0,220002701,1132000000
32,698100000,1,10-003-1225-0001;10-003-1387-0001;10120114300011,203000000
41,510900000,1,10-003-1381-0001,309000000
54,279500000,0,TD11300035000;10511008001278000;01211310121,797000000
30,171600000,0,01030500560002;200000301;00320342,173000000
36,45500000,0,TD11300035000;21001203,557000000
27,162500000,1,TD11300031000;01030500600002;10511008000996000,216000000
32,167700000,1,TD11300031000;TD11300035000;21001115,1225000000
34,0,0,TD11300031000;10511008001166004;10-01-20-024-0059-0000;01030500600002,929000000
