age,money,salary,gender,product
44,1622400000,162240000,0,10-01-30-355-0005;01020400490002;10-047-1360-0002;01020400530001
38,6658600000,500000000,0,01020400530001;1001303001001;01211210113;10-047-1360-0002
56,248300000,24830000,1,WR0001B
56,299000000,29900000,0,00320342;10511008001166004;21001115;10-01-20-024-0059-0000
54,9113000000,500000000,0,010200100104;03202
39,2561000000,256100000,1,010200100092;52;01020400380001
36,5115500000,500000000,1,230-0119-85;01211210121;1001303001004
42,568100000,56810000,1,06492;10-003-1387-0001;01211310127;200-0135-12
51,3019900000,301990000,0,53
32,2876900000,287690000,0,10527001001278000;220002301;21001236
31,109200000,20000000,1,10-01-20-024-0046-0000;21001203
23,5908500000,500000000,1,01211210121;220002301;03010;10-047-1360-0002
21,260000000,26000000,1,TD11300027000;01030500600002;10511008000996000;200000303
45,267800000,26780000,0,10-01-20-024-0059-0000;10511008001166004
51,3818100000,381810000,1,53;TD11330028000;220002101
36,287300000,28730000,0,1.05E+16
56,1977300000,197730000,0,10141116600001;10-01-30-355-0002;010200100051;220002701
41,132600000,20000000,1,10-01-20-024-0059-0000;TD11300027000;10511008001004000
57,674700000,67470000,1,10-003-1381-0001;05100
55,858000000,85800000,1,10120116100011;010300100335
34,650000000,65000000,0,10-003-1381-0001
32,2159300000,215930000,0,1.05E+16
41,1249300000,124930000,1,01211210122;10527001001278000
32,-354900000,20000000,0,10511008000996000;00320342
53,9187100000,500000000,1,01211210110;21001259
43,370500000,37050000,0,01030500600002;01211310121;00320342;TD11300036000
27,287300000,28730000,0,WR0001B
48,622700000,62270000,0,01013000110000000001;010300100335;10-003-1225-0001
33,2073500000,207350000,1,TD11330031000;10-047-1360-0002;1001303001001;10-01-30-031-0037-0000
41,84500000,20000000,1,01030500600002;TD11300036000
33,832000000,83200000,0,10120114300011;WR0001F;010300100335
25,637000000,63700000,1,01013000110000000001;10120110400011;WR0001F;1001202000002
38,1872000000,187200000,1,10527001001272000;00266451;10-047-1360-0002;10527001000925000
43,1193400000,119340000,1,230-0119-85;01211210121;1001303001005;52
56,8459100000,500000000,0,10141109800021;10-01-30-031-0018-0000;TD11330028000;53
28,5200000,20000000,1,10511008001004000;21001115;01030500510002;WR0001B
52,2975700000,297570000,0,010200100104;010200100051
32,170300000,20000000,1,10-01-20-024-0046-0000
33,2407600000,240760000,0,1.05E+16
31,-973700000,20000000,0,01030500560002;01211310121
54,934700000,93470000,1,10120114700011;1001202000002;010300100335;10-003-1387-0001
36,5996900000,500000000,0,01020400530001;10521001001177000
40,863200000,86320000,0,WR0001F;10120116100011;1001202000002
32,378300000,37830000,0,10511008001278000;TD11300036000;10511008001166004
27,31200000,20000000,1,TD11300035000
42,1069900000,106990000,0,10-01-30-031-0037-0000;TD11330029000;10-059-1264-0001;01020400380001
30,1605500000,160550000,1,TD11330031000;10-01-30-355-0005;10140110400011
43,1553500000,155350000,1,1001303001004;230-0119-85
44,27300000,20000000,0,TD11300035000;WR0001B
46,471900000,47190000,1,01030500600002;01211310121;TD11300035000;TD11300036000
36,0,20000000,1,WR0001B;TD11300036000;01211310121
44,0,20000000,0,10-01-20-024-0059-0000;01030500600002;01030500560002;10511008001004000
30,176800000,20000000,1,01211310121;TD11300035000
34,1099800000,109980000,0,230-0119-85
20,0,20000000,0,01030500600002;01211310121
31,656500000,65650000,1,01013000110000000001;010300100335
34,5181800000,500000000,1,1001303001004;10527001001272000;01211210122
27,15420600000,500000000,0,1.01E+13
47,188500000,20000000,1,01030500510002;00320342
56,2648100000,264810000,0,10200100051
45,573300000,57330000,1,01013000110000000001;10-003-1381-0001;10-003-1387-0001
35,136500000,20000000,1,TD11300027000
32,604500000,60450000,1,10-003-1225-0001
44,416000000,41600000,1,TD11300035000;10511008000996000;01030500600002;01030500560002
38,-990600000,20000000,0,1.05E+16
32,410800000,41080000,1,1.05E+16
58,1173900000,117390000,0,10200100104
35,159900000,20000000,1,21001203
40,354900000,35490000,1,TD11300031000;10-01-20-024-0059-0000
36,1748500000,174850000,1,TD11330029000;52;10527001001278000
52,1335100000,133510000,0,220002501;10-01-30-355-0002
35,2411500000,241150000,1,21001116;010200100092;1001303001005
38,1709500000,170950000,1,1001303001001;03010;01211210113
43,76700000,20000000,1,01030500560002;01211310121;01030500510002;10511008001004000
43,3486600000,348660000,1,01020400610001;21001116;10-047-1360-0002;220002301
35,3486600000,348660000,0,01020400610001;01211210121
40,4113200000,411320000,0,1.01E+13
49,444600000,44460000,0,01030500510002;01030500600002;01030500560002
35,2264600000,226460000,1,00266451;01020400380001;03010;10521001001177000
42,-137800000,20000000,1,01030500600002;WR0001B;TD11300031000;10511008001166004
29,87100000,20000000,1,01030500510002;10-01-20-024-0046-0000
26,559000000,55900000,0,10-003-1384-0001;01211310127;WR0001F;4
44,-304200000,20000000,1,10511008001278000;01211310121
29,0,20000000,1,200000303;01211310121;TD11300031000
36,-267800000,20000000,0,200000301;21001203;01030500600002;TD11300031000
30,852800000,85280000,0,10-003-1381-0001;06492;10-01-20-388-0002;1001202000002
52,783900000,78390000,1,10300100335
55,1432600000,143260000,0,220002101;21001259;01020400510001
30,152100000,20000000,1,10511008001004000;10-01-20-024-0046-0000;01030500600002;01030500560002
29,-16900000,20000000,1,01030500560002;01030500510002;10511008001278000;01211310121
27,2590900000,259090000,0,266451
58,7696000000,500000000,1,10-01-30-355-0002
33,1145300000,114530000,1,21001116;10-059-1264-0001
48,0,20000000,0,10511008001166004;TD11300031000;200000301
39,1238900000,123890000,1,10527001001278000;00266451
55,1015300000,101530000,0,3100
40,1989000000,198900000,1,220002301;TD11330031000;10527001001278000;01211210113
33,3467100000,346710000,0,TD11330031000;1001303001004;01020400530001
56,6903000000,500000000,0,TD11330032000;10-047-1365-0001
42,1908400000,190840000,0,10-01-30-355-0005;TD11330029000;10-01-30-031-0037-0000;10527001000925000
43,0,20000000,0,TD11300036000;10511008001004000
41,187200000,20000000,1,01030500510002;21001203
58,321100000,32110000,1,TD11300036000;10511008000996000;TD11300027000;TD11300031000
29,335400000,33540000,0,00320342;10511008001166004
38,773500000,77350000,0,05100;10120114700011
49,336700000,33670000,0,1.05E+16
55,3130400000,313040000,0,10-01-30-355-0002
53,1762800000,176280000,0,01012000200000000003;01020400510001;10-047-1387-0001
56,379600000,37960000,1,01211310121;10511008001166004;10-01-20-024-0046-0000
31,3099200000,309920000,0,01211210113;010200100092
29,399100000,39910000,1,200000303;10511008001004000;TD11300036000
48,379600000,37960000,1,WR0001B
43,4070300000,407030000,1,10527001000925000;01211210122
29,0,20000000,0,00320342;21001203;10-01-20-024-0059-0000
39,2935400000,293540000,1,01020400530001;TD11330029000;00266451
53,1752400000,175240000,1,53;220002701
48,963300000,96330000,0,06492;01211310127
34,0,20000000,1,21001115;21001203;TD11300035000;01030500560002
52,963300000,96330000,1,10120110400011;10-01-20-388-0002;4
30,677300000,67730000,1,10120110400011;10-003-1384-0001
45,6909500000,500000000,0,52;TD11330031000;01020400530001
54,2158000000,215800000,0,10140114300011;01020400510001;10-047-1387-0001
44,211900000,21190000,1,TD11300035000
35,1511900000,151190000,0,00266451;10140110400011;10527001001278000
34,158600000,20000000,0,TD11300031000;TD11300036000
22,1300000,20000000,0,21001115;21001203;10511008001278000;WR0001B
65,640900000,64090000,1,010300100335;10-003-1384-0001
49,0,20000000,0,21001203;01030500560002;21001115
38,929500000,92950000,0,010300100335;05100;10-003-1387-0001;10-003-1384-0001
28,725400000,72540000,0,1.00E+12
33,22089600000,500000000,0,01020400610001;03010;1001303001004;TD11330029000
34,232700000,23270000,0,TD11300031000;01030500510002;10-01-20-024-0059-0000
26,257400000,25740000,0,TD11300036000;10-01-20-024-0059-0000;WR0001B
37,197600000,20000000,1,1.05E+16
40,3646500000,364650000,0,230-0119-85;10527001001278000;TD11330029000
28,8231600000,500000000,1,21000111;10141114700031;01020400530001;1001303001004
31,3146000000,314600000,1,TD11330031000
42,754000000,75400000,0,WR0001L
34,336700000,33670000,0,1.03E+12
34,-586300000,20000000,1,21001203;10511008001278000;200000303
53,339300000,33930000,1,21001115;00320342;WR0001B;01030500510002
55,419900000,41990000,0,10511008000996000;TD11300036000
51,0,20000000,1,01211310121;01030500600002
58,305500000,30550000,1,01030500560002;TD11300031000;200000301;01030500510002
35,683800000,68380000,1,06492;010300100335
35,5675800000,500000000,0,10527001001278000;10141114700031;10527001000925000;TD11330029000
31,0,20000000,0,10511008000996000;00320342
32,1082900000,108290000,1,230-0119-85;01211210121;01020400530001;01211210113
59,-16900000,20000000,1,21001203;10511008000996000;10-01-20-024-0046-0000;00320342
50,526500000,52650000,1,1.01E+13
37,4572100000,457210000,0,1001303001001;21001236
30,908700000,90870000,1,06492;10-003-1384-0001
41,1225900000,122590000,0,21001116;10-059-1264-0001
43,1032200000,103220000,0,10527001001278000;230-0119-85;01020400530001;10-01-30-031-0037-0000
34,653900000,65390000,1,10-003-1387-0001;01013000110000000001
42,-910000000,20000000,0,1.05E+16
33,837200000,83720000,1,10-003-1387-0001;WR0001L;200-0135-12
26,435500000,43550000,0,TD11300031000
32,934700000,93470000,1,1.01E+13
41,-253500000,20000000,0,TD11300027000;21001203;01030500600002;WR0001B
49,1263600000,126360000,1,01020400610001;TD11330031000;220002301
51,6565000000,500000000,1,10141114300011;53
43,301600000,30160000,1,21001203;TD11300036000;01030500560002
45,3127800000,312780000,0,1.00E+12
42,421200000,42120000,0,10-01-20-024-0059-0000;TD11300036000;200000301;10511008001278000
37,218400000,21840000,1,WR0001B;TD11300035000;01030500560002
59,486200000,48620000,1,TD11300027000;10511008000996000
31,855400000,85540000,1,200-0135-12;10-003-1387-0001;01211310127;4
22,-1300000,20000000,0,TD11300035000
30,364000000,36400000,1,01211310121;10511008000996000
52,0,20000000,0,WR0001B;10511008001166004;TD11300031000;10511008001004000
50,0,20000000,1,TD11300027000
34,2683200000,268320000,0,10521001001177000;1001303001005
30,166400000,20000000,1,01030500560002;01030500510002;01211310121
56,0,20000000,1,10511008001166004;200000301
31,1121900000,112190000,1,1.01E+13
51,65000000,20000000,0,TD11300035000
33,243100000,24310000,0,TD11300027000;200000303;TD11300036000;00320342
47,-798200000,20000000,0,01030500510002;200000301;10511008001166004
46,1093300000,109330000,1,10200100092
44,267800000,26780000,0,01030500600002;10511008001166004;WR0001B
51,1279200000,127920000,1,21001199;TD11330028000
39,261300000,26130000,1,1.05E+16
41,760500000,76050000,1,01211310127;10120116100011
33,11068200000,500000000,1,10141114700031;01211210121
31,946400000,94640000,1,10-003-1381-0001
60,104000000,20000000,1,10-01-20-024-0046-0000;10511008001278000;21001203
34,1619800000,161980000,1,10527001000925000;10141114700031
58,1063400000,106340000,0,10-047-1381-0001;10-047-1387-0001;21001199;10141116600001
36,2359500000,235950000,0,01211210122;10-01-30-031-0037-0000;01211210113
42,0,20000000,1,01030500600002;200000301
44,273000000,27300000,0,WR0001B;10-01-20-024-0046-0000
31,92300000,20000000,1,00320342;01211310121;WR0001B;TD11300035000
51,2429700000,242970000,1,03202;TD11330030000;03100;10141109800021
59,1352000000,135200000,0,TD11330028000;21001259
33,1196000000,119600000,0,52;220002301
47,868400000,86840000,1,10-01-20-388-0002;10-003-1384-0001
43,46800000,20000000,0,01030500600002;10511008000996000;10511008001278000;200000301
44,-1263600000,20000000,1,10-01-20-024-0046-0000;01030500560002;WR0001B
29,496600000,49660000,1,WR0001B;01030500600002
30,-221000000,20000000,1,TD11300036000;21001203;200000303;01030500560002
43,6723600000,500000000,0,1001303001001;10527001001272000;10-047-1360-0002;21001116
53,1300000,20000000,1,TD11300036000;WR0001B
46,1198600000,119860000,1,1211210113
41,3920800000,392080000,1,10527001001278000;01211210122
44,0,20000000,1,200000303;10-01-20-024-0046-0000;01030500600002
38,1431300000,143130000,1,1.01E+13
43,4651400000,465140000,0,52
41,0,20000000,0,10511008001004000;200000303;10-01-20-024-0046-0000;01030500560002
44,0,20000000,1,1211310121
31,-247000000,20000000,1,10511008001166004;200000303;200000301
59,240500000,24050000,0,TD11300035000;10-01-20-024-0059-0000;200000301;10511008001278000
30,202800000,20280000,0,TD11300035000;01211310121;200000303
35,653900000,65390000,1,05100;4;10120114700011;WR0001L
57,630500000,63050000,1,10-003-1384-0001
53,509600000,50960000,1,WR0001L;05100;10-003-1387-0001;10120116100011
35,812500000,81250000,0,WR0001L
49,608400000,60840000,1,WR0001F;10-01-20-388-0002;200-0135-12;10120110400011
41,364000000,36400000,1,21001115;10511008001278000;200000303
40,235300000,23530000,1,200000303;10511008001166004;WR0001B;TD11300027000
57,1821300000,182130000,1,TD11330030000
38,1753700000,175370000,1,010200100092;01211210113
49,7458100000,500000000,1,1.00E+12
38,1543100000,154310000,0,1.02E+12
26,6800300000,500000000,1,10527001001278000;TD11330029000;10-01-30-355-0005
34,4140500000,414050000,0,01020400610001;01020400380001
58,4196400000,419640000,1,1.01E+13
30,104000000,20000000,1,1.05E+16
52,3640000000,364000000,1,1.01E+13
30,13000000,20000000,0,10511008000996000;200000301
52,430300000,43030000,1,10-01-20-024-0046-0000;200000303
34,289900000,28990000,1,21001203;01030500510002;TD11300036000
33,0,20000000,1,TD11300036000;10511008000996000;01030500560002
34,45500000,20000000,1,10-01-20-024-0059-0000
23,388700000,38870000,1,1.05E+16
37,312000000,31200000,1,10-01-20-024-0059-0000
59,4594200000,459420000,0,10140114700031;10141116600001;01012000200000000003;10521001000846001
42,289900000,28990000,1,01030500600002;01030500510002;TD11300031000
50,-252200000,20000000,1,01030500560002;01030500510002;TD11300027000
41,2008500000,200850000,1,10-01-30-031-0037-0000;10527001000925000;01020400610001
34,572000000,57200000,0,06492;10120116100011;010300100335
57,3299400000,329940000,1,01020400620001;21001259;10-047-1381-0001
52,438100000,43810000,0,1211310121
61,-639600000,20000000,0,01211310121;200000301;WR0001B
31,68900000,20000000,0,1.03E+12
27,118300000,20000000,0,10511008001166004;TD11300031000;21001115;01030500510002
48,410800000,41080000,1,00320342;TD11300036000
27,4154800000,415480000,1,03010;1001303001001;10527001001272000;00266451
37,3506100000,350610000,1,21000111;00266451;220002301;01211210122
28,3900000,20000000,0,21001115
34,317200000,31720000,1,10511008000996000;10-01-20-024-0046-0000
42,533000000,53300000,0,5100
39,206700000,20670000,1,1.05E+16
30,8361600000,500000000,0,01211210121;03010;01211210113
35,-911300000,20000000,0,21001115;01030500600002
43,31200000,20000000,0,10511008001278000;10511008001166004;10-01-20-024-0059-0000;00320342
33,384800000,38480000,1,TD11300027000;10511008000996000
24,1300000,20000000,0,10-01-20-024-0046-0000;01030500600002;21001115
39,2554500000,255450000,1,10-01-30-355-0005;TD11330029000;01211210121;TD11330031000
27,651300000,65130000,0,01211310127;200-0135-12
50,4625400000,462540000,0,21001236;21001116
30,230100000,23010000,1,1.03E+12
52,265200000,26520000,1,TD11300031000
30,59800000,20000000,0,01030500510002;01030500560002;TD11300035000
35,2661100000,266110000,0,10-01-30-355-0005;TD11330031000;52;01211210122
36,1053000000,105300000,0,01020400380001;220002301;TD11330029000
39,2488200000,248820000,1,01211210113;21001236
43,73880300000,500000000,0,01020400530001;10-01-30-355-0005;230-0119-85
43,501800000,50180000,0,10-01-20-388-0002;WR0001F
46,609700000,60970000,1,1.01E+13
33,89700000,20000000,1,01211310121;10511008000996000;10511008001166004
56,-161200000,20000000,0,10-01-20-024-0059-0000
60,780000000,78000000,1,1211310127
48,4994600000,499460000,1,01211210121;10-059-1264-0001
31,-936000000,20000000,0,01030500510002;TD11300035000
36,1465100000,146510000,0,21001236;TD11330029000
24,549900000,54990000,0,01013000110000000001;10120116100011;10-003-1384-0001;10120114700011
27,-76700000,20000000,1,200000301;TD11300035000;WR0001B
36,0,20000000,0,1.05E+16
29,1935700000,193570000,1,230-0119-85;01020400530001;1001303001005
42,0,20000000,1,TD11300031000;TD11300027000;10511008000996000;200000303
44,1886300000,188630000,0,01211210121;1001303001004;21000111
42,587600000,58760000,1,10120114700011;01013000110000000001;10-003-1387-0001;4
39,367900000,36790000,1,WR0001B;00320342;01030500600002
45,20800000,20000000,1,200000301
36,1264900000,126490000,0,21000111;01211210113;10140110400011;21001116
34,1634100000,163410000,0,21000111;230-0119-85;10-01-30-355-0005
43,-2211300000,20000000,1,10-01-20-024-0059-0000;TD11300027000;WR0001B
32,737100000,73710000,1,1001202000002;010300100335;10120116100011;WR0001L
38,-1300000,20000000,1,01211310121;200000303
