age,money,gender,salary,product
34,754000000,0,1341000000,"['01020400380001', '200000303']"
28,1186900000,0,586000000,['21001259']
41,2557100000,0,1450000000,[]
29,3807700000,0,1292000000,"['21001199', 'WR0001F', '10-01-30-355-0002', '21001115', '10511008001004000']"
38,133900000,0,164000000,['10120116100011']
39,859300000,0,1373000000,['01211310121']
58,24700000,1,668000000,[]
36,335400000,0,526000000,"['01020400610001', '01030500510002', '200000301']"
46,469300000,1,801000000,"['01020400380001', '10511008001166004']"
36,2467400000,1,1045000000,['1001202000002']
59,0,1,70000000,"['1001303001004', '10-059-1264-0001', '10-047-1387-0001', '220002101']"
36,4652700000,0,295000000,"['10-01-30-355-0005', '10527001001272000', 'TD11300031000']"
34,1644500000,1,834000000,[]
29,1222000000,0,1447000000,['10-01-20-024-0059-0000']
39,1110200000,0,982000000,"['1001303001004', '10-01-20-388-0002']"
32,1903200000,0,870000000,"['01211210113', '01020400490001', '10-01-20-024-0059-0000', 'TD11300027000']"
29,4872400000,0,1071000000,[]
53,8890700000,1,1439000000,"['200-0135-12', '10120116100011', '10-01-30-355-0005', 'TD11300035000']"
29,305500000,1,133000000,[]
44,15600000,0,1102000000,"['01013000110000000001', '10511008001004000']"
28,79300000,0,964000000,"['200-0135-12', '01020400510001', '10141114300011', '01012000210000000000', '21001116']"
37,0,1,505000000,"['10-01-30-355-0005', '21001199', '1001303001004']"
45,8149700000,1,1158000000,['03010']
39,184600000,1,269000000,"['1001303001004', '10140114300011', '10511008001278000', '53']"
34,31200000,0,269000000,"['01211210110', '10120110400011', '220002301', '10511008001278000', '10-003-1387-0001']"
32,1647100000,1,304000000,"['10141114700031', '10-059-1264-0001']"
40,3049800000,0,443000000,"['52', '00320342', '10511008001278000']"
30,172900000,0,355000000,['10511008001004000']
55,21821800000,0,1421000000,"['220002101', 'TD11300036000', 'TD11300031000']"
50,520000000,1,1495000000,"['TD11330029000', '10521001001177000', '01211310127', '01030500600002']"
45,2642900000,1,404000000,"['10527001001278000', '10527001001272000', '220002101', '01020400490001']"
54,2519400000,1,1318000000,"['01211310130', '10-059-1264-0001', '10140114700031']"
37,0,0,803000000,"['10-059-1264-0001', '1001303001003', '06492', '10-01-30-355-0005', '21001116']"
40,213200000,1,1275000000,"['21001259', '10511008001166004', '10521001001177000', '06492']"
39,1613300000,1,161000000,"['10-01-30-355-0005', '01030500560002', '010200100051', '200000301', 'TD11330030000']"
59,0,0,1406000000,"['010200100051', '10-003-1381-0001', '10-047-1365-0001', '10140114300011']"
40,278200000,1,439000000,"['10511008001278000', '10-01-20-024-0046-0000', '01030500510002', '10521001001177000', '01020400530001']"
48,518700000,1,1022000000,"['010200100104', 'TD11330029000', 'WR0001L', '03100', '21001199']"
73,1804400000,0,1349000000,"['01211310127', '01211210110']"
28,1046500000,0,186000000,"['10140114700031', 'TD11300027000', 'TD11330029000', 'TD11300036000', '10521001000846001']"
50,2230800000,0,253000000,"['10120116100011', '1001303001005']"
35,2896400000,0,536000000,"['21001199', '10-01-20-024-0059-0000', '10521001000846001', '10-003-1387-0001']"
45,1969500000,1,1087000000,"['01020400510001', '53', '01020400380001', 'TD11300035000', 'TD11330032000']"
51,57200000,1,840000000,"['21001199', '10140114300011', 'TD11330031000']"
47,887900000,1,421000000,"['10141114700031', 'TD11330030000', 'TD11300027000', '10-01-30-355-0002', '10521001001177000']"
54,614900000,1,1008000000,"['01020400490002', '200000301', '010200100092', '010300100335']"
54,5826600000,1,807000000,[]
35,1184300000,0,868000000,"['21001203', '10-047-1387-0001', '10141114700031']"
74,4902300000,1,1364000000,"['10141109800021', '1001303001003', '1001303001005', '00320342', '10-003-1381-0001']"
32,1454700000,0,246000000,"['01012000210000000000', '10-047-1387-0001', '01020400510001', '10-003-1387-0001', '01211210113']"
56,7800000,0,226000000,"['TD11300027000', '00266451', '21001203', '10120114300011', 'TD11330031000']"
57,861900000,0,488000000,"['TD11330030000', '01013000110000000001', '1001303001001', '10527001000925000']"
33,891800000,1,672000000,"['1001303001005', '10-01-20-388-0002', 'TD11300027000', '10-01-30-031-0037-0000', '10511008001278000']"
44,145600000,1,893000000,['010300100335']
30,107900000,0,850000000,"['TD11330030000', '01013000110000000001']"
48,543400000,1,1146000000,['01020400610001']
38,4992000000,1,963000000,"['53', '10140114700031', '10120114700011']"
26,9916400000,0,278000000,[]
24,13000000,0,1436000000,['TD11300031000']
28,3900000,1,1006000000,"['WR0001B', '10120110400011']"
55,1862900000,0,512000000,"['10120116100011', '220002101', '01012000210000000000']"
40,0,1,910000000,['10-047-1365-0001']
39,982800000,1,1464000000,"['01020400490002', 'TD11300035000', '10-047-1381-0001', '01020400530001']"
43,406900000,0,952000000,[]
32,6494800000,0,1055000000,"['21001203', '200-0135-12']"
35,96200000,1,285000000,[]
53,560300000,0,520000000,"['03100', '03202', '200000301']"
44,678600000,0,1027000000,"['10-047-1365-0001', '10-01-20-388-0002', '10-003-1225-0001', '10140114700031']"
42,0,1,725000000,"['01012000200000000003', '10-059-1264-0001', '00266451', '10120110400011', '220002501']"
59,1684800000,1,360000000,['10120110400011']
32,565500000,0,771000000,"['10511008001278000', '53']"
47,2766400000,0,1043000000,"['TD11330029000', '10521001001177000', '10-047-1381-0001', '52']"
30,497900000,1,774000000,"['10140110400011', '10-003-1381-0001', '10-01-20-024-0059-0000', '1001202000002']"
38,1324700000,1,103000000,"['01211210122', '01030500600002']"
40,2314000000,1,899000000,['21001199']
34,560300000,0,1129000000,"['1001303001004', '010200100092', '00320342', '10-01-30-355-0005', '01030500510002']"
33,10526100000,0,309000000,"['TD11330032000', '21001116', '10-01-20-024-0046-0000', '220002101']"
27,0,0,1073000000,"['1001303001001', '03010', 'WR0001L']"
39,179400000,0,684000000,['03202']
38,379600000,0,429000000,['10141109800021']
55,787800000,1,384000000,"['01211210122', '220002301', '01020400380001']"
59,0,1,604000000,"['220002501', '10-01-20-024-0046-0000', '03202', '01020400490002']"
37,33800000,0,1486000000,"['52', '10-003-1381-0001', '06492', '10-003-1387-0001']"
38,418600000,1,416000000,[]
20,436800000,0,288000000,"['10-01-20-024-0059-0000', 'TD11330032000', '10120114700011', '03100', '10-003-1384-0001']"
51,48015500000,1,925000000,"['01211210113', '10-01-30-031-0018-0000', '52', '21000111', 'TD11330031000']"
48,0,0,212000000,"['230-0119-85', '10521001001177000', '21001236', '10120110400011']"
36,1206400000,1,178000000,['21001116']
30,2600000,1,486000000,['10527001000925000']
45,2886000000,1,582000000,"['010200100051', '10-01-20-024-0059-0000', 'TD11330029000']"
31,1462500000,1,1436000000,"['01013000110000000001', '010300100335', 'WR0001B']"
40,653900000,1,113000000,['10140114300011']
58,3796000000,0,564000000,['21001115']
35,5614700000,1,239000000,"['01211210121', '010200100092']"
42,0,1,860000000,"['10-003-1225-0001', '01020400610001', '10140114700031', '21001115', '00320342']"
48,1404000000,1,514000000,"['4', '200000301', '10120114300011', '10-003-1384-0001']"
52,46800000,1,345000000,"['01020400490001', '10140110400011']"
30,1043900000,1,821000000,"['TD11330032000', '1001202000002', 'TD11330031000', '01020400490002']"
43,10400000,1,488000000,"['200000301', 'TD11330032000', 'TD11330029000', '01211210110']"
43,1082900000,1,959000000,"['10-01-20-388-0002', '10511008001278000']"
30,4433000000,1,290000000,"['10-047-1381-0001', 'WR0001F', '10-059-1264-0001']"
46,786500000,0,1083000000,"['01020400380001', '10120116100011', 'TD11330030000']"
43,17344600000,1,901000000,"['10141109800021', '10140110400011']"
36,761800000,0,421000000,"['10120114700011', 'TD11300027000', '01020400490001', '1001202000002']"
42,726700000,1,285000000,['010200100051']
41,6383000000,1,253000000,[]
50,5885100000,1,778000000,"['1001303001003', 'TD11330030000', '01211310130', '10141116600001']"
25,287300000,0,698000000,"['WR0001L', 'WR0001F', '10-01-20-388-0002']"
36,314600000,1,787000000,"['03100', '01030500600002', 'TD11330032000', '21001199', '05100']"
59,26000000,1,406000000,"['10140114700031', '10-003-1384-0001', '10527001000925000']"
50,1036100000,0,352000000,"['10-047-1387-0001', '10120114300011']"
45,417300000,0,655000000,['01012000200000000003']
49,406900000,0,32000000,"['01211210113', '01020400610001', '01030500560002', '10-047-1360-0002']"
54,176800000,1,1020000000,"['10-01-30-355-0005', '10-047-1387-0001']"
33,0,0,1387000000,"['01211210121', 'WR0001L']"
67,0,1,574000000,"['01211210110', '21001115', '21001116', '10120116100011', 'WR0001L']"
31,70200000,1,1046000000,"['TD11330030000', '01020400610001', '01211210121']"
59,0,1,1394000000,[]
28,484900000,0,325000000,[]
58,750100000,1,1280000000,[]
30,0,1,1483000000,"['10141109800021', '4', '10140114300011']"
53,1684800000,1,1175000000,"['10511008001166004', '10521001000846001', '10-01-20-024-0046-0000', '10-003-1225-0001', '01020400610001']"
51,3434600000,1,1424000000,"['10-047-1360-0002', '01211210110', '03100']"
47,4208100000,1,862000000,"['10-003-1381-0001', '01211210121', '10-01-30-031-0018-0000']"
30,1548300000,1,143000000,"['10141109800021', '10141116600001', '01211310121', '010200100092', 'TD11300035000']"
38,2961400000,0,609000000,"['01030500600002', '10140110400011', '01020400530001', 'TD11330029000']"
53,214500000,0,940000000,[]
59,231400000,0,4000000,"['220002501', '10-003-1381-0001']"
57,271700000,0,314000000,"['WR0001L', '21000111', '10-003-1381-0001']"
36,4628000000,0,1457000000,[]
42,637000000,1,1384000000,"['53', '10-01-30-355-0005', '10120110400011', '10-003-1225-0001']"
56,4548700000,1,659000000,"['4', '01020400490002', 'WR0001B', '220002501']"
38,1293500000,1,628000000,"['21001259', '01030500600002']"
47,1466400000,0,1137000000,['10527001001272000']
30,211900000,1,837000000,"['21001259', '03010', '220002701', '10-003-1384-0001', '00266451']"
42,133900000,0,773000000,[]
34,91000000,0,671000000,"['21001199', '01211210121', '10521001001177000', '03010']"
29,248300000,0,112000000,"['220002701', '10-01-30-031-0018-0000', '10511008001004000']"
49,2081300000,0,729000000,[]
59,373100000,1,1309000000,"['10-047-1365-0001', '10-003-1381-0001']"
30,258700000,1,1041000000,"['10-01-30-031-0037-0000', '10511008000996000', '01020400530001', '10141116600001', '10-003-1387-0001']"
37,230100000,1,71000000,['010200100104']
27,1081600000,1,740000000,['21000111']
24,640900000,0,1013000000,"['01030500560002', '10-059-1264-0001', '10511008000996000', '01211210122', '10-01-20-024-0059-0000']"
55,17651400000,1,1280000000,['00266451']
60,65000000,1,1202000000,"['01020400490002', '10-01-30-355-0002', '10511008001004000', '230-0119-85', '01211210113']"
30,379600000,1,1323000000,"['TD11300035000', '10120114700011', '01020400510001', '01211310121']"
34,0,0,1317000000,"['10-047-1387-0001', '200-0135-12', '10120114700011', '10140114700031']"
36,0,0,1165000000,"['1001303001003', '01211210113', '220002101', '010200100051', 'TD11300027000']"
44,382200000,1,579000000,"['01020400490001', '10120116100011', '010200100051', 'TD11300035000', '10141109800021']"
38,725400000,1,1433000000,[]
60,404300000,1,205000000,"['TD11300027000', '10527001000925000', '21001115']"
58,894400000,1,1197000000,['01211210113']
30,712400000,0,53000000,"['10-047-1365-0001', '10120116100011', 'WR0001L', '10141114700031', 'TD11330031000']"
39,122200000,0,574000000,"['01020400490002', '01211210113']"
44,388700000,0,295000000,[]
32,8082100000,1,258000000,[]
32,642200000,0,840000000,['01211310130']
47,772200000,0,537000000,"['1001303001005', '10-01-20-388-0002', '01211210121', '03202']"
37,0,1,67000000,"['220002701', '10-003-1225-0001']"
86,204100000,0,1115000000,"['10140114300011', 'WR0001F', 'TD11330030000', '10-003-1387-0001', '21001116']"
38,237900000,1,533000000,"['10511008001004000', '06492', '00266451', 'TD11300027000']"
31,29727100000,0,238000000,"['21001259', '010300100335']"
49,2449200000,0,1220000000,"['WR0001F', '010200100092', '10-01-30-031-0037-0000', '1001303001005', '220002301']"
53,0,0,339000000,[]
55,579800000,0,392000000,"['06492', 'TD11300031000']"
30,148200000,1,906000000,[]
41,282100000,0,808000000,"['53', '21001259', '10120114700011', '05100', '01211310130']"
31,2317900000,1,922000000,"['10-047-1365-0001', '10120116100011']"
39,270400000,1,702000000,"['10511008000996000', '10511008001166004']"
43,1704300000,1,506000000,['230-0119-85']
45,3656900000,1,1125000000,"['21001115', '01013000110000000001', '10140114700031']"
42,1017900000,1,160000000,"['01020400610001', '010200100104', '10521001001177000', '21000111', '10-01-20-388-0002']"
35,315900000,0,927000000,['220002301']
43,7415200000,1,199000000,"['01211310121', '10141116600001', '21001203']"
54,3763500000,0,790000000,[]
43,490100000,0,393000000,"['220002501', 'WR0001F', '220002101']"
33,2600000,0,777000000,"['TD11300036000', 'TD11330031000', '10120114700011', '1001303001004', '10521001001177000']"
31,198900000,0,304000000,['10527001001278000']
42,214500000,0,1177000000,"['53', 'TD11300027000']"
34,3593200000,0,1351000000,"['1001303001003', 'TD11300027000', '06492', '01211310127']"
36,8708700000,1,598000000,['10-047-1381-0001']
51,9100000,0,1194000000,['010200100051']
50,3367000000,1,46000000,"['21001203', '200000303']"
32,18200000,1,585000000,[]
37,3473600000,0,1085000000,"['010200100092', '1001303001001', '05100', '52', '10140114300011']"
50,1145300000,1,1105000000,"['010300100335', '10-047-1381-0001', '1001303001001']"
52,6230900000,0,524000000,"['010200100051', 'TD11330031000', '10511008001278000', '01211310121']"
30,481000000,0,527000000,[]
38,8886800000,1,1184000000,"['220002301', 'WR0001F', '01211210113']"
50,1116700000,1,748000000,['200000301']
32,2522000000,0,408000000,"['010200100104', '220002101', '10527001001272000', '53']"
24,1342900000,0,1273000000,['220002101']
36,691600000,0,771000000,['00266451']
42,417300000,0,732000000,"['10141116600001', '10527001001278000', '10527001000925000', '01211210122', '10-047-1381-0001']"
50,497900000,0,820000000,['10140114300011']
41,1124500000,1,1029000000,"['05100', '10511008000996000', 'TD11300027000', '21001259']"
34,1757600000,1,365000000,['10-047-1360-0002']
29,938600000,0,488000000,"['01020400490002', '52', '10511008001166004']"
47,1487200000,0,906000000,['4']
44,1032200000,1,449000000,"['10120116100011', '53', '05100']"
49,2679300000,0,584000000,"['01012000200000000003', 'TD11300027000', '10527001000925000']"
39,46800000,1,1392000000,['10527001001278000']
31,954200000,0,964000000,"['10-047-1360-0002', '10141114700031', '200000303', '10-003-1384-0001', '21001259']"
36,128700000,0,1148000000,"['01020400530001', '10140114300011', '10511008000996000', '10-01-20-388-0002', '10511008001278000']"
44,1142700000,0,892000000,"['WR0001F', '10141114300011']"
29,0,0,1372000000,['220002501']
33,5366400000,0,893000000,"['01020400380001', '10-003-1381-0001', '010200100092', '10511008001278000', 'TD11300027000']"
40,0,0,831000000,"['10-01-20-024-0046-0000', 'TD11330031000', '10-047-1365-0001', '1001303001001']"
33,357500000,1,1281000000,['10-059-1264-0001']
54,8482500000,0,1045000000,[]
32,12112100000,1,396000000,"['10-059-1264-0001', '220002501', '10-01-30-355-0002', '01020400490002', '10141116600001']"
57,455000000,0,60000000,"['10521001000846001', '01020400510001', '10-01-30-355-0005', '10140114700031', '21000111']"
46,908700000,0,699000000,['10511008000996000']
30,1177800000,0,664000000,"['TD11330031000', '10-01-20-388-0002', '10120110400011']"
35,126100000,1,1378000000,"['21001236', '1001303001004']"
36,149500000,1,525000000,[]
37,46800000,1,1367000000,"['01211210121', '10527001001272000', '10120116100011', '01211310121', '10-003-1384-0001']"
41,1398800000,0,665000000,"['010200100051', '03202', '01020400530001', '01020400380001']"
38,72800000,1,1209000000,['01020400490002']
34,1955200000,0,1152000000,"['01211310121', 'TD11330031000']"
45,626600000,0,943000000,"['1001303001005', '220002301', '220002501', '230-0119-85']"
53,270400000,0,1334000000,[]
42,573300000,1,228000000,"['01012000210000000000', '10-01-30-355-0005', '10-01-20-024-0046-0000', 'TD11300027000']"
55,2600000,1,255000000,"['10-059-1264-0001', '10-01-20-024-0046-0000', '200000303', '10-003-1384-0001', '4']"
